observableId	preequilibrationConditionId	simulationConditionId	simulatedData	time	observableParameters	noiseParameters	observableTransformation
observable_Insulin		model1_data19	3.4892113555103905	3.0	0.19509718712192;0.999999999951202;0.999999072086866;7.99999999899634	-0.604981042545965	log10
observable_Insulin		model1_data19	3.4892113555103905	3.0	0.19509718712192;0.999999999951202;0.999999072086866;7.99999999899634	-0.604981042545965	log10
observable_Insulin		model1_data19	3.4877392636168505	4.0	0.19509718712192;0.999999999951202;0.999999072086866;7.99999999899634	-0.604981042545965	log10
observable_Insulin		model1_data19	3.4877392636168505	4.0	0.19509718712192;0.999999999951202;0.999999072086866;7.99999999899634	-0.604981042545965	log10
observable_Insulin		model1_data19	3.48686451811656	5.0	0.19509718712192;0.999999999951202;0.999999072086866;7.99999999899634	-0.604981042545965	log10
observable_Insulin		model1_data19	3.48686451811656	5.0	0.19509718712192;0.999999999951202;0.999999072086866;7.99999999899634	-0.604981042545965	log10
observable_Insulin		model1_data19	3.4863377427999103	7.0	0.19509718712192;0.999999999951202;0.999999072086866;7.99999999899634	-0.604981042545965	log10
observable_Insulin		model1_data19	3.4863377427999103	7.0	0.19509718712192;0.999999999951202;0.999999072086866;7.99999999899634	-0.604981042545965	log10
observable_Insulin		model1_data19	3.48728467088532	10.0	0.19509718712192;0.999999999951202;0.999999072086866;7.99999999899634	-0.604981042545965	log10
observable_Insulin		model1_data19	3.48728467088532	10.0	0.19509718712192;0.999999999951202;0.999999072086866;7.99999999899634	-0.604981042545965	log10
observable_Insulin		model1_data19	3.4906859654937	15.0	0.19509718712192;0.999999999951202;0.999999072086866;7.99999999899634	-0.604981042545965	log10
observable_Insulin		model1_data19	3.4906859654937	15.0	0.19509718712192;0.999999999951202;0.999999072086866;7.99999999899634	-0.604981042545965	log10
observable_Insulin		model1_data19	3.49472713500773	20.0	0.19509718712192;0.999999999951202;0.999999072086866;7.99999999899634	-0.604981042545965	log10
observable_Insulin		model1_data19	3.49472713500773	20.0	0.19509718712192;0.999999999951202;0.999999072086866;7.99999999899634	-0.604981042545965	log10
observable_Insulin		model1_data19	3.49888006743898	25.0	0.19509718712192;0.999999999951202;0.999999072086866;7.99999999899634	-0.604981042545965	log10
observable_Insulin		model1_data19	3.49888006743898	25.0	0.19509718712192;0.999999999951202;0.999999072086866;7.99999999899634	-0.604981042545965	log10
observable_Insulin		model1_data19	3.50302624155219	30.0	0.19509718712192;0.999999999951202;0.999999072086866;7.99999999899634	-0.604981042545965	log10
observable_Insulin		model1_data19	3.50302624155219	30.0	0.19509718712192;0.999999999951202;0.999999072086866;7.99999999899634	-0.604981042545965	log10
observable_Insulin		model1_data19	3.51121419476933	40.0	0.19509718712192;0.999999999951202;0.999999072086866;7.99999999899634	-0.604981042545965	log10
observable_Insulin		model1_data19	3.51121419476933	40.0	0.19509718712192;0.999999999951202;0.999999072086866;7.99999999899634	-0.604981042545965	log10
observable_Insulin		model1_data19	3.51924699513048	50.0	0.19509718712192;0.999999999951202;0.999999072086866;7.99999999899634	-0.604981042545965	log10
observable_Insulin		model1_data19	3.51924699513048	50.0	0.19509718712192;0.999999999951202;0.999999072086866;7.99999999899634	-0.604981042545965	log10
observable_Insulin		model1_data19	3.5271277527451	60.0	0.19509718712192;0.999999999951202;0.999999072086866;7.99999999899634	-0.604981042545965	log10
observable_Insulin		model1_data19	3.5271277527451	60.0	0.19509718712192;0.999999999951202;0.999999072086866;7.99999999899634	-0.604981042545965	log10
observable_IRsum		model1_data2	0.285282501489933	15.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IRsum		model1_data3	0.289821149056036	15.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IRsum		model1_data4	0.33268768178582003	15.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR1		model1_data5	0.310994259557464	1.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR1		model1_data5	0.316421490980113	2.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR1		model1_data5	0.329322164676497	5.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR1		model1_data5	0.349892892369958	15.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR1		model1_data5	0.354401622355639	30.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR2		model1_data5	0.5435981466350821	1.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR2		model1_data5	0.595618436490228	2.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR2		model1_data5	0.702746774784026	5.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR2		model1_data5	0.8468199536616958	15.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR2		model1_data5	0.8884404621103922	30.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR1		model1_data6	0.47692319437943	1.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR1		model1_data6	0.506265523721283	2.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR1		model1_data6	0.5684963535479151	5.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR1		model1_data6	0.651438602513816	15.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR1		model1_data6	0.671060251343815	30.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR2		model1_data6	1.20975230912553	1.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR2		model1_data6	1.30031371964153	2.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR2		model1_data6	1.46117154068388	5.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR2		model1_data6	1.64055705136432	15.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR2		model1_data6	1.68771276111814	30.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR1		model1_data7	0.838625106942245	1.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR1		model1_data7	0.8671534059157979	2.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR1		model1_data7	0.91486556586967	5.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR1		model1_data7	0.948622580764961	15.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR1		model1_data7	0.950687663835076	30.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR2		model1_data7	1.8691847057284496	1.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR2		model1_data7	1.92475450891968	2.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR2		model1_data7	2.00528260524545	5.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR2		model1_data7	2.05053064312737	15.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_IR2		model1_data7	2.0522683848028502	30.0	1.16483671237839;-0.880061554890055 	-1.32618990031786	log10
observable_Insulin		model1_data8	-1.59989083921818	15.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data8	-1.59989083921818	15.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.21267983179796696	0.25	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.21267983179796696	0.25	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.20673551620557895	0.5	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.20673551620557895	0.5	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.197481423395077	1.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.197481423395077	1.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.180078094550082	2.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.180078094550082	2.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.164148641140526	3.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.164148641140526	3.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.14969306635073498	4.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.14969306635073498	4.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.136699929213086	5.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.136699929213086	5.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.114999675323454	7.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.114999675323454	7.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.09252666615152498	10.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.09252666615152498	10.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.07784244732934799	15.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.07784244732934799	15.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.0838644825855	20.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.0838644825855	20.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.102409576162716	25.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.102409576162716	25.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.12746218223336	30.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.12746218223336	30.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.183383336794794	40.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.183383336794794	40.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.23702516019884695	50.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.23702516019884695	50.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.28473672819266	60.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
observable_Insulin		model1_data9	0.28473672819266	60.0	-1.59989083921818;0.538009450729947;0.999999072086866;7.99999999400177	-0.604981042545965	log10
